-1499.239;-25482.561;307.948;Transit
-2.980;-25995.050;1.450;Radial Velocity
22.331;-25989.367;-48.231;Radial Velocity
-15.659;-26002.362;-12.889;Astrometry
-1853.280;-25427.016;282.464;Transit
-814.458;-25870.192;190.634;Transit
7.061;-25434.799;825.624;Transit
-3512.286;-24879.497;592.705;Transit
1409.682;-9496.119;-396.666;Microlensing
-21.744;-26236.824;-59.593;Transit
-6200.857;-23918.138;1111.830;Transit
364.599;-25934.411;526.176;Transit
-3059.549;-25484.505;724.395;Transit
-3004.621;-25165.518;558.869;Transit
-1159.998;-25696.819;250.180;Transit
-1374.682;-25701.942;515.930;Transit
-792.423;-25801.308;213.519;Transit
154.068;-26214.823;140.032;Transit
-91.405;-26834.159;-1058.848;Transit
-3631.246;-24936.491;769.810;Transit
-235.560;-25849.344;-414.076;Transit
-1195.888;-25571.260;217.805;Transit
830.592;-26361.071;170.066;Radial Velocity
-6.733;-25975.928;-14.086;Radial Velocity
655.988;-25822.286;1399.036;Transit
-2367.400;-25478.496;586.929;Transit
-3359.980;-25184.238;834.048;Transit
-2347.835;-25204.201;471.683;Transit
-3195.753;-25343.778;751.036;Transit
244.300;-25863.159;389.304;Transit
280.675;-26573.416;-678.243;Transit
-2021.822;-25543.024;636.627;Transit
-85.161;-25855.435;85.948;Radial Velocity
275.825;-25726.595;146.644;Transit
-2874.426;-24923.391;807.578;Transit
-4373.745;-24966.482;853.902;Transit
-1654.472;-25457.050;483.307;Transit
-2801.522;-25377.417;451.399;Transit
24.932;-26225.145;-334.260;Radial Velocity
-1494.062;-25504.498;356.384;Transit
-0.404;-26003.324;-11.264;Radial Velocity
-1967.598;-25448.369;364.993;Transit
-367.815;-3505.793;-582.902;Microlensing
395.993;-25488.183;885.428;Transit
-2544.925;-25535.239;555.733;Transit
-2543.296;-25590.072;456.779;Transit
-2831.302;-25595.902;489.073;Transit
-6225.183;-24734.985;2145.714;Transit
-2023.840;-25616.440;263.222;Transit
-3451.025;-25269.567;972.620;Transit
-476.696;-25846.928;143.892;Transit
222.128;-26447.590;307.291;Transit
-1701.934;-25734.536;438.096;Transit
-213.301;-25960.209;48.568;Transit
-3113.706;-25245.136;441.823;Transit
-1489.857;-25789.439;392.024;Transit
301.494;-25288.696;-377.311;Transit
-2216.043;-25494.359;335.100;Transit
-488.058;-25996.616;1024.185;Transit
-42.957;-26103.111;-27.545;Radial Velocity
2334.381;-27071.080;-466.953;Transit
-2999.925;-25498.143;961.677;Transit
-1337.493;-25533.508;285.367;Transit
-1442.369;-25674.768;370.749;Transit
-864.801;-25791.295;340.985;Transit
-21.017;-26002.746;-62.330;Transit
-2687.760;-25087.750;541.031;Transit
285.130;-26248.601;-660.100;Transit
112.608;-26097.684;-116.906;Radial Velocity
-190.603;-26085.697;227.159;Transit
1532.827;-25912.304;552.214;Transit
-6200.857;-23918.138;1111.830;Transit
-1851.903;-25288.384;512.698;Transit
145.324;-26007.760;-73.931;Imaging
273.986;-25784.560;67.934;Imaging
951.447;-26142.444;1297.813;Transit
129.887;-9802.733;-627.902;Microlensing
72.794;-25990.118;38.373;Radial Velocity
1938.413;-24528.993;-172.969;Transit
-792.423;-25801.308;213.519;Transit
-2216.043;-25494.359;335.100;Transit
-27.475;-26154.935;-220.126;Radial Velocity
